symbol,price,quantity,timestamp
BTCUSDT,108086.04000000,0.02740000,2025-07-05 01:21:35.688000
BTCUSDT,108086.04000000,0.00008000,2025-07-05 01:21:37.311000
BTCUSDT,108086.04000000,0.00008000,2025-07-05 01:21:39.250000
BTCUSDT,108086.04000000,0.00185000,2025-07-05 01:21:40.920000
BTCUSDT,108086.04000000,0.02887000,2025-07-05 01:21:43.367000
BTCUSDT,108086.03000000,0.00017000,2025-07-05 01:21:45.453000
BTCUSDT,108086.04000000,0.00010000,2025-07-05 01:21:47.263000
BTCUSDT,108086.03000000,0.00027000,2025-07-05 01:21:48.477000
BTCUSDT,108086.04000000,0.00008000,2025-07-05 01:21:49.704000
BTCUSDT,108086.04000000,0.00013000,2025-07-05 01:21:51.007000
BTCUSDT,108086.04000000,0.00008000,2025-07-05 01:21:52.189000
BTCUSDT,108086.03000000,0.00022000,2025-07-05 01:21:53.862000
BTCUSDT,108086.04000000,0.00008000,2025-07-05 01:21:55.325000
BTCUSDT,108086.04000000,0.00036000,2025-07-05 01:21:56.739000
BTCUSDT,108086.04000000,0.00009000,2025-07-05 01:21:58.427000
BTCUSDT,108086.03000000,0.00130000,2025-07-05 01:21:59.486000
BTCUSDT,108086.03000000,0.00490000,2025-07-05 01:22:00.585000
BTCUSDT,108086.03000000,0.00102000,2025-07-05 01:22:01.885000
BTCUSDT,108086.03000000,0.00170000,2025-07-05 01:22:03.001000
BTCUSDT,108086.03000000,0.00020000,2025-07-05 01:22:04.013000
BTCUSDT,108086.04000000,0.00008000,2025-07-05 01:22:05.108000
BTCUSDT,108086.03000000,0.02700000,2025-07-05 01:22:06.127000
BTCUSDT,108086.03000000,0.00010000,2025-07-05 01:22:07.147000
BTCUSDT,108086.04000000,0.00009000,2025-07-05 01:22:08.235000
BTCUSDT,108086.04000000,0.00008000,2025-07-05 01:22:09.497000
BTCUSDT,108086.03000000,0.00860000,2025-07-05 01:22:10.510000
BTCUSDT,108086.03000000,0.00090000,2025-07-05 01:22:11.517000
BTCUSDT,108086.03000000,0.00270000,2025-07-05 01:22:12.565000
BTCUSDT,108086.04000000,0.00036000,2025-07-05 01:22:14.217000
BTCUSDT,108086.04000000,0.00008000,2025-07-05 01:22:15.647000
BTCUSDT,108086.04000000,0.00009000,2025-07-05 01:22:17.477000
BTCUSDT,108086.04000000,0.00046000,2025-07-05 01:22:18.596000
BTCUSDT,108086.03000000,0.00010000,2025-07-05 01:22:19.749000
BTCUSDT,108086.04000000,0.00008000,2025-07-05 01:22:20.959000
BTCUSDT,108086.03000000,0.00680000,2025-07-05 01:22:23.070000
BTCUSDT,108086.04000000,0.00006000,2025-07-05 01:22:24.610000
BTCUSDT,108086.04000000,0.00029000,2025-07-05 01:22:25.936000
BTCUSDT,108086.04000000,0.00008000,2025-07-05 01:22:27.181000
BTCUSDT,108086.04000000,0.00008000,2025-07-05 01:22:28.261000
BTCUSDT,108086.03000000,0.00061000,2025-07-05 01:22:29.343000
BTCUSDT,108086.03000000,0.00007000,2025-07-05 01:22:30.828000
BTCUSDT,108086.04000000,0.00036000,2025-07-05 01:22:32.369000
BTCUSDT,108086.04000000,0.00036000,2025-07-05 01:22:33.710000
BTCUSDT,108086.03000000,0.00054000,2025-07-05 01:22:34.725000
BTCUSDT,108086.04000000,0.00006000,2025-07-05 01:22:35.861000
BTCUSDT,108086.03000000,0.00484000,2025-07-05 01:22:37.531000
BTCUSDT,108086.04000000,0.00081000,2025-07-05 01:22:38.543000
BTCUSDT,108086.04000000,0.05000000,2025-07-05 01:22:40.207000
BTCUSDT,108086.03000000,0.00801000,2025-07-05 01:22:41.712000
BTCUSDT,108086.04000000,0.00045000,2025-07-05 01:22:43.153000
BTCUSDT,108086.04000000,0.00017000,2025-07-05 01:22:44.496000
BTCUSDT,108086.03000000,0.00007000,2025-07-05 01:22:45.584000
BTCUSDT,108086.04000000,0.00045000,2025-07-05 01:22:47.110000
BTCUSDT,108086.04000000,0.02877000,2025-07-05 01:22:48.342000
BTCUSDT,108086.03000000,0.00054000,2025-07-05 01:22:49.493000
BTCUSDT,108086.04000000,0.00008000,2025-07-05 01:22:50.705000
BTCUSDT,108086.03000000,0.00925000,2025-07-05 01:22:51.937000
BTCUSDT,108086.03000000,0.00035000,2025-07-05 01:22:53.065000
BTCUSDT,108086.04000000,0.00006000,2025-07-05 01:22:54.784000
BTCUSDT,108086.04000000,0.00008000,2025-07-05 01:22:56.051000
BTCUSDT,108086.03000000,0.00026000,2025-07-05 01:22:57.160000
BTCUSDT,108086.04000000,0.00045000,2025-07-05 01:22:58.266000
BTCUSDT,108086.04000000,0.00008000,2025-07-05 01:22:59.374000
BTCUSDT,108086.04000000,0.00045000,2025-07-05 01:23:00.728000
BTCUSDT,108086.04000000,0.00462000,2025-07-05 01:23:02.246000
BTCUSDT,108086.04000000,0.00045000,2025-07-05 01:23:03.683000
BTCUSDT,108093.11000000,0.00115000,2025-07-05 01:23:05.215000
BTCUSDT,108101.00000000,0.00008000,2025-07-05 01:23:06.786000
BTCUSDT,108101.00000000,0.00045000,2025-07-05 01:23:08.584000
BTCUSDT,108101.00000000,0.00009000,2025-07-05 01:23:09.812000
BTCUSDT,108101.00000000,0.00008000,2025-07-05 01:23:10.887000
BTCUSDT,108100.99000000,0.00335000,2025-07-05 01:23:12.376000
BTCUSDT,108101.00000000,0.00376000,2025-07-05 01:23:13.438000
BTCUSDT,108101.00000000,0.00008000,2025-07-05 01:23:14.920000
BTCUSDT,108101.00000000,0.00008000,2025-07-05 01:23:16.297000
BTCUSDT,108101.00000000,0.00009000,2025-07-05 01:23:17.691000
BTCUSDT,108101.00000000,0.06041000,2025-07-05 01:23:18.721000
BTCUSDT,108100.99000000,0.00018000,2025-07-05 01:23:19.822000
BTCUSDT,108100.99000000,0.00018000,2025-07-05 01:23:20.816000
BTCUSDT,108100.99000000,0.00018000,2025-07-05 01:23:21.824000
BTCUSDT,108100.99000000,0.00018000,2025-07-05 01:23:22.827000
BTCUSDT,108101.00000000,0.00009000,2025-07-05 01:23:24.309000
BTCUSDT,108100.99000000,0.00402000,2025-07-05 01:23:25.487000
BTCUSDT,108101.00000000,0.00045000,2025-07-05 01:23:26.590000
BTCUSDT,108101.00000000,0.00009000,2025-07-05 01:23:27.898000
BTCUSDT,108092.01000000,0.00018000,2025-07-05 01:23:28.913000
BTCUSDT,108092.01000000,0.00008000,2025-07-05 01:23:30.116000
BTCUSDT,108092.01000000,0.00008000,2025-07-05 01:23:31.605000
BTCUSDT,108092.00000000,0.00069000,2025-07-05 01:23:34.074000
BTCUSDT,108092.01000000,0.00004000,2025-07-05 01:23:35.167000
BTCUSDT,108092.01000000,0.00045000,2025-07-05 01:23:36.205000
BTCUSDT,108092.00000000,0.02285000,2025-07-05 01:23:37.764000
BTCUSDT,108092.00000000,0.00010000,2025-07-05 01:23:40.386000
BTCUSDT,108092.01000000,0.00318000,2025-07-05 01:23:41.745000
BTCUSDT,108092.01000000,0.00057000,2025-07-05 01:23:42.772000
BTCUSDT,108092.01000000,0.00008000,2025-07-05 01:23:46.475000
BTCUSDT,108092.01000000,0.00005000,2025-07-05 01:23:47.806000
BTCUSDT,108095.99000000,0.00010000,2025-07-05 01:23:48.948000
BTCUSDT,108096.00000000,0.00050000,2025-07-05 01:23:50.112000
BTCUSDT,108096.00000000,0.00063000,2025-07-05 01:23:51.215000
BTCUSDT,108095.99000000,0.00135000,2025-07-05 01:23:52.905000
BTCUSDT,108095.99000000,0.00058000,2025-07-05 01:23:54.200000
BTCUSDT,108096.00000000,0.00054000,2025-07-05 01:23:56.069000
BTCUSDT,108096.00000000,0.00010000,2025-07-05 01:23:57.221000
BTCUSDT,108095.99000000,0.00011000,2025-07-05 01:23:58.274000
BTCUSDT,108095.99000000,0.00018000,2025-07-05 01:23:59.428000
BTCUSDT,108096.00000000,0.00008000,2025-07-05 01:24:01.027000
BTCUSDT,108100.98000000,0.00029000,2025-07-05 01:24:02.160000
BTCUSDT,108100.97000000,0.00018000,2025-07-05 01:24:03.436000
BTCUSDT,108100.99000000,0.00009000,2025-07-05 01:24:04.624000
BTCUSDT,108100.99000000,0.00007000,2025-07-05 01:24:06.646000
BTCUSDT,108106.00000000,0.00021000,2025-07-05 01:24:07.715000
BTCUSDT,108106.01000000,0.00008000,2025-07-05 01:24:08.920000
BTCUSDT,108106.01000000,0.00025000,2025-07-05 01:24:10.043000
BTCUSDT,108106.01000000,0.00008000,2025-07-05 01:24:11.100000
BTCUSDT,108106.01000000,0.00008000,2025-07-05 01:24:12.206000
BTCUSDT,108106.01000000,0.02306000,2025-07-05 01:24:13.413000
BTCUSDT,108106.00000000,0.00697000,2025-07-05 01:24:14.828000
BTCUSDT,108130.79000000,0.00052000,2025-07-05 01:24:15.838000
BTCUSDT,108130.80000000,0.00009000,2025-07-05 01:24:16.902000
BTCUSDT,108130.80000000,0.00008000,2025-07-05 01:24:18.045000
BTCUSDT,108130.79000000,0.15171000,2025-07-05 01:24:19.055000
BTCUSDT,108130.80000000,0.00008000,2025-07-05 01:24:20.686000
BTCUSDT,108130.79000000,0.00534000,2025-07-05 01:24:22.126000
BTCUSDT,108130.79000000,0.34429000,2025-07-05 01:24:23.502000
BTCUSDT,108130.80000000,0.00045000,2025-07-05 01:24:24.772000
BTCUSDT,108130.80000000,0.00041000,2025-07-05 01:24:26.978000
BTCUSDT,108130.80000000,0.00020000,2025-07-05 01:24:28.119000
BTCUSDT,108130.79000000,0.00051000,2025-07-05 01:24:29.448000
BTCUSDT,108130.79000000,0.00016000,2025-07-05 01:24:31.756000
BTCUSDT,108130.80000000,0.00049000,2025-07-05 01:24:32.781000
BTCUSDT,108130.80000000,0.00009000,2025-07-05 01:24:34.329000
BTCUSDT,108130.79000000,0.00044000,2025-07-05 01:24:36.079000
BTCUSDT,108130.79000000,0.00210000,2025-07-05 01:24:37.176000
BTCUSDT,108130.80000000,0.00278000,2025-07-05 01:24:38.387000
BTCUSDT,108130.80000000,0.00008000,2025-07-05 01:24:39.520000
BTCUSDT,108130.80000000,0.00018000,2025-07-05 01:24:40.630000
BTCUSDT,108130.80000000,0.00008000,2025-07-05 01:24:41.705000
BTCUSDT,108130.80000000,0.00013000,2025-07-05 01:24:43.228000
BTCUSDT,108130.80000000,0.00095000,2025-07-05 01:24:44.296000
BTCUSDT,108130.79000000,0.00034000,2025-07-05 01:24:45.926000
BTCUSDT,108130.80000000,0.00008000,2025-07-05 01:24:47.534000
BTCUSDT,108130.80000000,0.00008000,2025-07-05 01:24:48.574000
BTCUSDT,108130.80000000,0.00016000,2025-07-05 01:24:50.110000
BTCUSDT,108130.80000000,0.00009000,2025-07-05 01:24:51.341000
BTCUSDT,108130.80000000,0.00008000,2025-07-05 01:24:52.395000
BTCUSDT,108130.80000000,0.00006000,2025-07-05 01:24:53.562000
BTCUSDT,108130.79000000,0.00018000,2025-07-05 01:24:54.920000
BTCUSDT,108130.80000000,0.03579000,2025-07-05 01:24:56.048000
BTCUSDT,108130.80000000,0.00007000,2025-07-05 01:24:57.249000
BTCUSDT,108130.80000000,0.00026000,2025-07-05 01:24:58.405000
BTCUSDT,108130.80000000,0.00005000,2025-07-05 01:24:59.465000
BTCUSDT,108130.80000000,0.00050000,2025-07-05 01:25:00.957000
BTCUSDT,108130.80000000,0.00158000,2025-07-05 01:25:01.996000
BTCUSDT,108130.80000000,0.00046000,2025-07-05 01:25:03.087000
BTCUSDT,108130.80000000,0.00007000,2025-07-05 01:25:04.487000
BTCUSDT,108130.79000000,0.00007000,2025-07-05 01:25:06.976000
BTCUSDT,108130.80000000,0.00036000,2025-07-05 01:25:08.578000
BTCUSDT,108130.80000000,0.00009000,2025-07-05 01:25:10.048000
BTCUSDT,108130.79000000,0.00052000,2025-07-05 01:25:12.636000
BTCUSDT,108130.79000000,0.00007000,2025-07-05 01:25:13.942000
BTCUSDT,108130.80000000,0.00017000,2025-07-05 01:25:16.010000
BTCUSDT,108130.79000000,0.00020000,2025-07-05 01:25:17.682000
BTCUSDT,108130.79000000,0.00236000,2025-07-05 01:25:18.814000
BTCUSDT,108130.80000000,0.00173000,2025-07-05 01:25:21.782000
BTCUSDT,108130.80000000,0.00009000,2025-07-05 01:25:24.896000
BTCUSDT,108130.80000000,0.00231000,2025-07-05 01:25:25.966000
BTCUSDT,108130.79000000,0.00400000,2025-07-05 01:25:27.226000
BTCUSDT,108130.79000000,0.00053000,2025-07-05 01:25:28.496000
BTCUSDT,108130.80000000,0.00024000,2025-07-05 01:25:29.643000
BTCUSDT,108130.80000000,0.00007000,2025-07-05 01:25:30.799000
BTCUSDT,108119.98000000,0.01086000,2025-07-05 01:25:31.815000
BTCUSDT,108104.29000000,0.00005000,2025-07-05 01:25:33.487000
BTCUSDT,108104.29000000,0.00005000,2025-07-05 01:25:34.508000
BTCUSDT,108104.29000000,0.00001000,2025-07-05 01:25:35.621000
BTCUSDT,108104.30000000,0.00511000,2025-07-05 01:25:36.750000
BTCUSDT,108104.29000000,0.00025000,2025-07-05 01:25:37.951000
BTCUSDT,108104.30000000,0.00035000,2025-07-05 01:25:39.270000
BTCUSDT,108104.29000000,0.00051000,2025-07-05 01:25:40.392000
BTCUSDT,108104.29000000,0.00093000,2025-07-05 01:25:42.143000
BTCUSDT,108104.30000000,0.01850000,2025-07-05 01:25:43.893000
BTCUSDT,108104.29000000,0.00936000,2025-07-05 01:25:45.594000
BTCUSDT,108104.30000000,0.00036000,2025-07-05 01:25:46.830000
BTCUSDT,108104.29000000,0.00168000,2025-07-05 01:25:48.055000
BTCUSDT,108104.30000000,0.00262000,2025-07-05 01:25:49.275000
BTCUSDT,108104.30000000,0.00009000,2025-07-05 01:25:50.300000
BTCUSDT,108104.30000000,0.00009000,2025-07-05 01:25:53.112000
BTCUSDT,108104.29000000,0.00008000,2025-07-05 01:25:54.573000
BTCUSDT,108104.29000000,0.00032000,2025-07-05 01:25:55.747000
BTCUSDT,108104.30000000,0.00036000,2025-07-05 01:25:57.429000
BTCUSDT,108104.30000000,0.00006000,2025-07-05 01:25:58.686000
BTCUSDT,108104.29000000,0.00151000,2025-07-05 01:26:00.053000
BTCUSDT,108104.29000000,0.00060000,2025-07-05 01:26:01.172000
BTCUSDT,108104.29000000,0.00014000,2025-07-05 01:26:02.423000
BTCUSDT,108104.30000000,0.00036000,2025-07-05 01:26:04.558000
BTCUSDT,108104.29000000,0.00149000,2025-07-05 01:26:06.185000
BTCUSDT,108104.30000000,0.00018000,2025-07-05 01:26:07.456000
BTCUSDT,108104.30000000,0.00010000,2025-07-05 01:26:08.676000
BTCUSDT,108113.61000000,0.00005000,2025-07-05 01:26:09.843000
BTCUSDT,108114.60000000,0.00508000,2025-07-05 01:26:11.012000
BTCUSDT,108114.61000000,0.00019000,2025-07-05 01:26:14.171000
BTCUSDT,108114.61000000,0.00008000,2025-07-05 01:26:15.409000
BTCUSDT,108114.60000000,0.00464000,2025-07-05 01:26:16.455000
BTCUSDT,108114.61000000,0.00009000,2025-07-05 01:26:17.477000
BTCUSDT,108114.61000000,0.00008000,2025-07-05 01:26:18.506000
BTCUSDT,108114.60000000,0.00049000,2025-07-05 01:26:20.093000
BTCUSDT,108114.61000000,0.00047000,2025-07-05 01:26:21.123000
BTCUSDT,108114.61000000,0.00333000,2025-07-05 01:26:22.884000
BTCUSDT,108114.61000000,0.00027000,2025-07-05 01:26:23.916000
BTCUSDT,108114.60000000,0.00009000,2025-07-05 01:26:26.348000
BTCUSDT,108114.61000000,0.00008000,2025-07-05 01:26:29.039000
BTCUSDT,108114.61000000,0.00019000,2025-07-05 01:26:30.276000
BTCUSDT,108114.61000000,0.00008000,2025-07-05 01:26:32.471000
BTCUSDT,108114.61000000,0.00021000,2025-07-05 01:26:35.268000
BTCUSDT,108114.61000000,0.00169000,2025-07-05 01:26:37.961000
BTCUSDT,108114.61000000,0.00008000,2025-07-05 01:26:39.475000
BTCUSDT,108114.60000000,0.00361000,2025-07-05 01:26:41.510000
BTCUSDT,108114.61000000,0.00027000,2025-07-05 01:26:43.315000
BTCUSDT,108114.61000000,0.00027000,2025-07-05 01:26:44.758000
BTCUSDT,108114.61000000,0.00005000,2025-07-05 01:26:45.793000
BTCUSDT,108117.99000000,0.00005000,2025-07-05 01:26:47.034000
BTCUSDT,108117.99000000,0.00008000,2025-07-05 01:26:48.627000
BTCUSDT,108117.99000000,0.00009000,2025-07-05 01:26:50.234000
BTCUSDT,108117.99000000,0.00008000,2025-07-05 01:26:51.463000
BTCUSDT,108117.99000000,0.00009000,2025-07-05 01:26:52.788000
BTCUSDT,108117.99000000,0.00006000,2025-07-05 01:26:54.584000
BTCUSDT,108117.99000000,0.00005000,2025-07-05 01:26:55.858000
BTCUSDT,108117.99000000,0.00053000,2025-07-05 01:26:57.198000
BTCUSDT,108117.99000000,0.00008000,2025-07-05 01:26:58.304000
BTCUSDT,108117.99000000,0.00007000,2025-07-05 01:26:59.419000
BTCUSDT,108117.99000000,0.00009000,2025-07-05 01:27:01.197000
BTCUSDT,108117.99000000,0.00008000,2025-07-05 01:27:02.569000
BTCUSDT,108117.99000000,0.00020000,2025-07-05 01:27:04.005000
BTCUSDT,108117.99000000,0.00008000,2025-07-05 01:27:05.246000
BTCUSDT,108117.99000000,0.00018000,2025-07-05 01:27:06.545000
BTCUSDT,108117.99000000,0.00009000,2025-07-05 01:27:07.782000
BTCUSDT,108117.99000000,0.00008000,2025-07-05 01:27:09.310000
BTCUSDT,108117.99000000,0.00045000,2025-07-05 01:27:10.673000
BTCUSDT,108117.99000000,0.00010000,2025-07-05 01:27:12.177000
BTCUSDT,108117.98000000,0.00153000,2025-07-05 01:27:15.663000
BTCUSDT,108117.99000000,0.00008000,2025-07-05 01:27:16.946000
BTCUSDT,108117.98000000,0.00066000,2025-07-05 01:27:18.258000
BTCUSDT,108117.99000000,0.06040000,2025-07-05 01:27:19.273000
BTCUSDT,108117.99000000,0.00009000,2025-07-05 01:27:20.287000
BTCUSDT,108117.98000000,0.00010000,2025-07-05 01:27:21.872000
BTCUSDT,108117.98000000,0.00017000,2025-07-05 01:27:22.978000
BTCUSDT,108117.99000000,0.00008000,2025-07-05 01:27:24.281000
BTCUSDT,108117.99000000,0.00009000,2025-07-05 01:27:25.718000
BTCUSDT,108117.99000000,0.00006000,2025-07-05 01:27:26.818000
BTCUSDT,108117.99000000,0.00034000,2025-07-05 01:27:27.877000
BTCUSDT,108117.98000000,0.00231000,2025-07-05 01:27:28.911000
BTCUSDT,108104.01000000,0.00007000,2025-07-05 01:27:29.939000
BTCUSDT,108104.01000000,0.00009000,2025-07-05 01:27:31.750000
BTCUSDT,108104.01000000,0.00042000,2025-07-05 01:27:32.796000
BTCUSDT,108104.01000000,0.00024000,2025-07-05 01:27:34.180000
BTCUSDT,108104.01000000,0.00147000,2025-07-05 01:27:35.765000
BTCUSDT,108104.01000000,0.00018000,2025-07-05 01:27:37.001000
BTCUSDT,108104.00000000,0.00013000,2025-07-05 01:27:38.258000
BTCUSDT,108104.01000000,0.00008000,2025-07-05 01:27:39.467000
BTCUSDT,108104.00000000,0.00027000,2025-07-05 01:27:41.067000
BTCUSDT,108104.01000000,0.00020000,2025-07-05 01:27:42.503000
BTCUSDT,108104.00000000,0.00010000,2025-07-05 01:27:44.681000
BTCUSDT,108104.00000000,0.00008000,2025-07-05 01:27:45.685000
BTCUSDT,108104.01000000,0.00008000,2025-07-05 01:27:47.439000
BTCUSDT,108104.01000000,0.00008000,2025-07-05 01:27:48.761000
BTCUSDT,108104.01000000,0.00009000,2025-07-05 01:27:49.850000
BTCUSDT,108104.01000000,0.00009000,2025-07-05 01:27:51.380000
BTCUSDT,108104.01000000,0.00024000,2025-07-05 01:27:54.730000
BTCUSDT,108104.01000000,0.00008000,2025-07-05 01:27:56.086000
BTCUSDT,108104.01000000,0.00009000,2025-07-05 01:27:57.597000
BTCUSDT,108104.01000000,0.00024000,2025-07-05 01:27:58.661000
BTCUSDT,108104.01000000,0.00008000,2025-07-05 01:28:00.234000
BTCUSDT,108104.01000000,0.00010000,2025-07-05 01:28:01.339000
BTCUSDT,108104.00000000,0.00011000,2025-07-05 01:28:02.411000
BTCUSDT,108104.00000000,0.00024000,2025-07-05 01:28:04.430000
BTCUSDT,108104.01000000,0.00008000,2025-07-05 01:28:05.645000
BTCUSDT,108104.01000000,0.00006000,2025-07-05 01:28:07.973000
BTCUSDT,108104.00000000,0.01172000,2025-07-05 01:28:09.059000
BTCUSDT,108104.00000000,0.00116000,2025-07-05 01:28:10.761000
BTCUSDT,108104.01000000,0.00155000,2025-07-05 01:28:12.745000
BTCUSDT,108104.00000000,0.00029000,2025-07-05 01:28:14.174000
BTCUSDT,108104.01000000,0.00008000,2025-07-05 01:28:15.335000
BTCUSDT,108104.00000000,0.00068000,2025-07-05 01:28:16.712000
BTCUSDT,108104.01000000,0.00008000,2025-07-05 01:28:17.747000
BTCUSDT,108104.01000000,0.00019000,2025-07-05 01:28:18.911000
BTCUSDT,108104.01000000,0.00009000,2025-07-05 01:28:19.990000
BTCUSDT,108104.00000000,0.00060000,2025-07-05 01:28:21.210000
BTCUSDT,108104.01000000,0.00008000,2025-07-05 01:28:22.360000
BTCUSDT,108104.00000000,0.01556000,2025-07-05 01:28:23.652000
BTCUSDT,108104.01000000,0.00008000,2025-07-05 01:28:26.008000
BTCUSDT,108104.01000000,0.00033000,2025-07-05 01:28:27.517000
BTCUSDT,108104.01000000,0.00132000,2025-07-05 01:28:28.636000
BTCUSDT,108104.00000000,0.00047000,2025-07-05 01:28:29.703000
BTCUSDT,108104.01000000,0.00462000,2025-07-05 01:28:31.029000
BTCUSDT,108104.00000000,0.00290000,2025-07-05 01:28:32.314000
BTCUSDT,108104.01000000,0.00009000,2025-07-05 01:28:33.643000
BTCUSDT,108104.01000000,0.00006000,2025-07-05 01:28:35.809000
BTCUSDT,108104.01000000,0.00026000,2025-07-05 01:28:37.701000
BTCUSDT,108104.00000000,0.00029000,2025-07-05 01:28:39.289000
BTCUSDT,108104.01000000,0.00242000,2025-07-05 01:28:41.796000
BTCUSDT,108104.01000000,0.00039000,2025-07-05 01:28:42.987000
BTCUSDT,108104.01000000,0.00022000,2025-07-05 01:28:44.010000
BTCUSDT,108104.00000000,0.00009000,2025-07-05 01:28:45.082000
BTCUSDT,108104.01000000,0.00008000,2025-07-05 01:28:46.854000
BTCUSDT,108104.01000000,0.00021000,2025-07-05 01:28:48.166000
BTCUSDT,108104.01000000,0.06041000,2025-07-05 01:28:49.275000
BTCUSDT,108104.01000000,0.00117000,2025-07-05 01:28:50.828000
BTCUSDT,108104.00000000,0.00205000,2025-07-05 01:28:51.950000
BTCUSDT,108104.00000000,0.00021000,2025-07-05 01:28:53.600000
BTCUSDT,108104.00000000,0.01000000,2025-07-05 01:28:56.147000
BTCUSDT,108104.01000000,0.00574000,2025-07-05 01:28:57.838000
BTCUSDT,108104.00000000,0.00030000,2025-07-05 01:28:59.795000
BTCUSDT,108104.00000000,0.00576000,2025-07-05 01:29:00.856000
BTCUSDT,108104.00000000,0.00026000,2025-07-05 01:29:02.416000
BTCUSDT,108104.00000000,0.00010000,2025-07-05 01:29:04.087000
BTCUSDT,108104.01000000,0.00007000,2025-07-05 01:29:06.543000
BTCUSDT,108104.00000000,0.00184000,2025-07-05 01:29:07.610000
BTCUSDT,108104.00000000,0.00007000,2025-07-05 01:29:10.808000
BTCUSDT,108104.00000000,0.00030000,2025-07-05 01:29:12.153000
BTCUSDT,108104.01000000,0.00740000,2025-07-05 01:29:13.315000
BTCUSDT,108104.00000000,0.00050000,2025-07-05 01:29:15.190000
BTCUSDT,108104.00000000,0.00008000,2025-07-05 01:29:16.455000
BTCUSDT,108104.00000000,0.00206000,2025-07-05 01:29:18.278000
BTCUSDT,108104.00000000,0.00028000,2025-07-05 01:29:20.002000
BTCUSDT,108104.01000000,0.00027000,2025-07-05 01:29:21.558000
BTCUSDT,108104.00000000,0.00007000,2025-07-05 01:29:24.738000
BTCUSDT,108104.00000000,0.00033000,2025-07-05 01:29:26.058000
BTCUSDT,108104.00000000,0.01000000,2025-07-05 01:29:27.268000
BTCUSDT,108104.00000000,0.00148000,2025-07-05 01:29:28.808000
BTCUSDT,108104.00000000,0.00012000,2025-07-05 01:29:29.913000
BTCUSDT,108104.01000000,0.00008000,2025-07-05 01:29:31.498000
BTCUSDT,108104.00000000,0.00026000,2025-07-05 01:29:32.552000
BTCUSDT,108104.01000000,0.00004000,2025-07-05 01:29:33.998000
BTCUSDT,108104.00000000,0.00007000,2025-07-05 01:29:35.140000
BTCUSDT,108104.01000000,0.00026000,2025-07-05 01:29:37.573000
BTCUSDT,108104.01000000,0.00099000,2025-07-05 01:29:38.750000
BTCUSDT,108104.00000000,0.00027000,2025-07-05 01:29:39.938000
BTCUSDT,108104.01000000,0.00008000,2025-07-05 01:29:41.283000
BTCUSDT,108104.00000000,0.00007000,2025-07-05 01:29:42.311000
BTCUSDT,108104.00000000,0.00007000,2025-07-05 01:29:43.513000
BTCUSDT,108104.00000000,0.00014000,2025-07-05 01:29:45.062000
BTCUSDT,108104.01000000,0.00092000,2025-07-05 01:29:46.227000
BTCUSDT,108104.00000000,0.00009000,2025-07-05 01:29:48.139000
BTCUSDT,108104.01000000,0.05754000,2025-07-05 01:29:49.276000
BTCUSDT,108104.00000000,0.00007000,2025-07-05 01:29:50.343000
BTCUSDT,108104.01000000,0.00138000,2025-07-05 01:29:52.832000
BTCUSDT,108104.00000000,0.00025000,2025-07-05 01:29:54.340000
BTCUSDT,108104.00000000,0.00007000,2025-07-05 01:29:55.706000
BTCUSDT,108104.00000000,0.00009000,2025-07-05 01:29:57.096000
BTCUSDT,108104.00000000,0.00007000,2025-07-05 01:29:58.919000
BTCUSDT,108104.01000000,0.00034000,2025-07-05 01:30:00.083000
BTCUSDT,108104.00000000,0.00009000,2025-07-05 01:30:01.516000
BTCUSDT,108104.01000000,0.00019000,2025-07-05 01:30:02.563000
BTCUSDT,108104.01000000,0.00009000,2025-07-05 01:30:03.645000
BTCUSDT,108104.00000000,0.00050000,2025-07-05 01:30:05.042000
BTCUSDT,108104.01000000,0.00021000,2025-07-05 01:30:06.983000
BTCUSDT,108104.01000000,0.00008000,2025-07-05 01:30:08.228000
BTCUSDT,108104.00000000,0.00008000,2025-07-05 01:30:09.251000
BTCUSDT,108104.00000000,0.00017000,2025-07-05 01:30:11.017000
BTCUSDT,108104.00000000,0.00010000,2025-07-05 01:30:12.038000
BTCUSDT,108104.01000000,0.00138000,2025-07-05 01:30:13.087000
BTCUSDT,108104.01000000,0.00009000,2025-07-05 01:30:14.409000
BTCUSDT,108104.01000000,0.00011000,2025-07-05 01:30:15.839000
BTCUSDT,108104.00000000,0.00127000,2025-07-05 01:30:16.967000
BTCUSDT,108104.01000000,0.00007000,2025-07-05 01:30:18.657000
BTCUSDT,108104.00000000,0.00043000,2025-07-05 01:30:19.817000
BTCUSDT,108104.00000000,0.00009000,2025-07-05 01:30:21.084000
BTCUSDT,108104.01000000,0.00007000,2025-07-05 01:30:22.277000
BTCUSDT,108104.01000000,0.00007000,2025-07-05 01:30:23.966000
BTCUSDT,108104.00000000,0.00007000,2025-07-05 01:30:26.740000
BTCUSDT,108104.00000000,0.00050000,2025-07-05 01:30:28.287000
BTCUSDT,108104.01000000,0.00111000,2025-07-05 01:30:30.804000
BTCUSDT,108104.00000000,0.00148000,2025-07-05 01:30:32.051000
BTCUSDT,108104.01000000,0.00004000,2025-07-05 01:30:33.206000
BTCUSDT,108104.01000000,0.00014000,2025-07-05 01:30:35.004000
BTCUSDT,108104.01000000,0.00009000,2025-07-05 01:30:36.417000
BTCUSDT,108104.00000000,0.03000000,2025-07-05 01:30:37.844000
